split,image_file,object_index,brisque_score,class,bbox
valid,OG_088_jpg.rf.826d36fe4eb5b89283eeed7eee66b9b9.jpg,0,22.45459418195989,0,"{'class': 0, 'x_min': 106, 'y_min': 221, 'x_max': 154, 'y_max': 240}"
valid,OG_252_jpg.rf.475b8bc71b48bbb84f4d5bd12c9cfaf6.jpg,0,27.772683574462206,0,"{'class': 0, 'x_min': 10, 'y_min': 255, 'x_max': 192, 'y_max': 315}"
valid,PE_1055_jpg.rf.a388e5e4d3fdfb087e6646400b95f964.jpg,0,24.38675971308723,0,"{'class': 0, 'x_min': 259, 'y_min': 197, 'x_max': 300, 'y_max': 217}"
valid,PE_1108_jpg.rf.92101e27ac6dbb5d1b6dd49455ee6e53.jpg,0,20.069530925292582,0,"{'class': 0, 'x_min': 127, 'y_min': 177, 'x_max': 293, 'y_max': 233}"
valid,PE_1144_jpg.rf.06938349dda33c34abf1034b952c3013.jpg,0,26.122937666181514,0,"{'class': 0, 'x_min': 169, 'y_min': 192, 'x_max': 250, 'y_max': 225}"
valid,PE_1144_jpg.rf.06938349dda33c34abf1034b952c3013.jpg,1,21.11059667194715,0,"{'class': 0, 'x_min': 0, 'y_min': 381, 'x_max': 51, 'y_max': 397}"
valid,PE_1147_jpg.rf.64083333a55f57db79fb34fcdf9be372.jpg,0,32.006330426998574,0,"{'class': 0, 'x_min': 150, 'y_min': 185, 'x_max': 260, 'y_max': 230}"
valid,PE_1226_jpg.rf.751c04a49f258fdb04d654ff7dd8fd3d.jpg,0,155.845,0,"{'class': 0, 'x_min': 196, 'y_min': 205, 'x_max': 223, 'y_max': 214}"
valid,PE_1400_jpg.rf.bcb9e348ee2d5b2681ea1d282e759e12.jpg,0,42.310535503839645,0,"{'class': 0, 'x_min': 172, 'y_min': 197, 'x_max': 239, 'y_max': 217}"
valid,PE_1407_jpg.rf.469de16dc58be8fd92baadefb436ea11.jpg,0,21.383552916417756,0,"{'class': 0, 'x_min': 167, 'y_min': 195, 'x_max': 253, 'y_max': 221}"
valid,PE_1482_jpg.rf.1a36d9dd9de6f88d45fda45d7d6015c9.jpg,0,5.107082761160854,0,"{'class': 0, 'x_min': 190, 'y_min': 198, 'x_max': 223, 'y_max': 221}"
valid,PE_1594_jpg.rf.f790f35e23385bcbae519ec89c2cb0bf.jpg,0,11.312531015248823,0,"{'class': 0, 'x_min': 180, 'y_min': 196, 'x_max': 234, 'y_max': 223}"
valid,PE_1597_jpg.rf.8fbde239ebd12d9f124ead3622581294.jpg,0,59.48417816983667,0,"{'class': 0, 'x_min': 191, 'y_min': 191, 'x_max': 224, 'y_max': 218}"
valid,PE_1691_jpg.rf.946ee3b4cc928df6eac60cd6756e55ab.jpg,0,24.28477244775908,0,"{'class': 0, 'x_min': 157, 'y_min': 195, 'x_max': 260, 'y_max': 222}"
valid,PE_185_jpg.rf.86dbaa45e02a4056464733ae4de5c17d.jpg,0,15.989296516434223,0,"{'class': 0, 'x_min': 118, 'y_min': 184, 'x_max': 289, 'y_max': 231}"
valid,PE_249_jpg.rf.52beb4e6dc2047ce98cf9dbd2c3f37bc.jpg,0,43.40166687266057,0,"{'class': 0, 'x_min': 177, 'y_min': 198, 'x_max': 237, 'y_max': 217}"
valid,PE_502_jpg.rf.2c5bba657a7ec6919736de34197caee3.jpg,0,85.28802144104586,0,"{'class': 0, 'x_min': 175, 'y_min': 199, 'x_max': 245, 'y_max': 221}"
valid,PE_530_jpg.rf.e15165bbf606689b11c627cf20a89036.jpg,0,25.896327879393283,0,"{'class': 0, 'x_min': 141, 'y_min': 193, 'x_max': 274, 'y_max': 227}"
valid,PE_578_jpg.rf.4170534dc3921894684f41ad6345313d.jpg,0,16.566151228770394,0,"{'class': 0, 'x_min': 115, 'y_min': 180, 'x_max': 278, 'y_max': 230}"
valid,PE_578_jpg.rf.4170534dc3921894684f41ad6345313d.jpg,1,11.954910635686446,0,"{'class': 0, 'x_min': 130, 'y_min': 253, 'x_max': 285, 'y_max': 308}"
valid,s0028_png_jpg.rf.b353455127d6ad3736631629155a5646.jpg,0,154.45180301135696,0,"{'class': 0, 'x_min': 373, 'y_min': 310, 'x_max': 385, 'y_max': 334}"
valid,s0037_png_jpg.rf.fe0cab996b1c7a22eba2a1d62ed82a80.jpg,0,43.84389468815513,0,"{'class': 0, 'x_min': 286, 'y_min': 26, 'x_max': 301, 'y_max': 45}"
valid,s0038_png_jpg.rf.04bcc21cec5bb4a5c9f07b2216987dbf.jpg,0,155.845,0,"{'class': 0, 'x_min': 146, 'y_min': 94, 'x_max': 154, 'y_max': 102}"
valid,s0072_png_jpg.rf.1e2b2ea05cbe2e589de628d3b9b3fefb.jpg,0,155.845,0,"{'class': 0, 'x_min': 394, 'y_min': 25, 'x_max': 402, 'y_max': 51}"
valid,s0080_png_jpg.rf.461fbb19b039e6b0bd3eb3e546777bc3.jpg,0,140.5277361407541,0,"{'class': 0, 'x_min': 48, 'y_min': 56, 'x_max': 60, 'y_max': 74}"
valid,s0090_png_jpg.rf.cc5673cb72e3bea07d8189d3941c28d5.jpg,0,155.845,0,"{'class': 0, 'x_min': 378, 'y_min': 25, 'x_max': 389, 'y_max': 36}"
valid,s0105_png_jpg.rf.999287d7bd655a2f8acc10f12638986e.jpg,0,,0,"{'class': 0, 'x_min': 390, 'y_min': 37, 'x_max': 395, 'y_max': 50}"
valid,s0107_png_jpg.rf.b79fa5290d6fb96e697b59855cf08671.jpg,0,120.67825471977059,0,"{'class': 0, 'x_min': 394, 'y_min': 311, 'x_max': 401, 'y_max': 327}"
valid,s0110_png_jpg.rf.6578c606ead44915494137f8c630ffe1.jpg,0,155.845,0,"{'class': 0, 'x_min': 16, 'y_min': 387, 'x_max': 24, 'y_max': 403}"
valid,s0127_png_jpg.rf.32e61fa92a9c9150ff832470e4b56146.jpg,0,,0,"{'class': 0, 'x_min': 38, 'y_min': 31, 'x_max': 45, 'y_max': 39}"
valid,s0130_png_jpg.rf.9fe626c3b5f9a6fbaa4c4ab5bbb9e634.jpg,0,,0,"{'class': 0, 'x_min': 80, 'y_min': 118, 'x_max': 84, 'y_max': 126}"
valid,s0146_png_jpg.rf.d6caa2b6c4fc411b0173d19df1db6fd9.jpg,0,53.62010496796776,0,"{'class': 0, 'x_min': 10, 'y_min': 369, 'x_max': 24, 'y_max': 399}"
valid,s0152_png_jpg.rf.68868c6aff8bb6c6c5fa395954bcdb4a.jpg,0,96.3588797754189,0,"{'class': 0, 'x_min': 319, 'y_min': 247, 'x_max': 335, 'y_max': 260}"
valid,s0164_png_jpg.rf.85f7292a51c94d2bc7fc096c19038278.jpg,0,155.845,0,"{'class': 0, 'x_min': 364, 'y_min': 238, 'x_max': 370, 'y_max': 257}"
valid,s0174_png_jpg.rf.6817a699624b430c95fc7b1bc8b31ee5.jpg,0,155.845,0,"{'class': 0, 'x_min': 325, 'y_min': 23, 'x_max': 335, 'y_max': 32}"
valid,s0196_png_jpg.rf.80da3821417015a8fc29de6592a66222.jpg,0,100.11381302939074,0,"{'class': 0, 'x_min': 386, 'y_min': 171, 'x_max': 399, 'y_max': 192}"
valid,s0219_png_jpg.rf.ce8a72bee49d973998a6cb4e90994563.jpg,0,130.7276874300753,0,"{'class': 0, 'x_min': 371, 'y_min': 371, 'x_max': 392, 'y_max': 392}"
valid,s0230_png_jpg.rf.16a630507d7b8682342a21f4e3fc7b61.jpg,0,61.549257292755755,0,"{'class': 0, 'x_min': 119, 'y_min': 211, 'x_max': 131, 'y_max': 250}"
valid,s0244_png_jpg.rf.cb4ca02aeeaafc31c352a61e3c30eca4.jpg,0,155.845,0,"{'class': 0, 'x_min': 277, 'y_min': 4, 'x_max': 283, 'y_max': 15}"
valid,s0249_png_jpg.rf.392a524d98bd33359eb217de6261fba2.jpg,0,72.33213021088315,0,"{'class': 0, 'x_min': 33, 'y_min': 336, 'x_max': 48, 'y_max': 348}"
valid,s0254_png_jpg.rf.303a38b7bbd3b709ef52611d5679b01a.jpg,0,116.27930874344585,0,"{'class': 0, 'x_min': 133, 'y_min': 252, 'x_max': 141, 'y_max': 266}"
valid,s0260_png_jpg.rf.91dc4b6cee23e3b13e6b4b30c59f5ced.jpg,0,80.64678356832573,0,"{'class': 0, 'x_min': 328, 'y_min': 52, 'x_max': 336, 'y_max': 73}"
valid,s0262_png_jpg.rf.8effb978c293a1885973556a0fc978c8.jpg,0,72.32350436638805,0,"{'class': 0, 'x_min': 20, 'y_min': 80, 'x_max': 31, 'y_max': 96}"
valid,s0272_png_jpg.rf.f3be27bc19863e7eebd900833cc7d31b.jpg,0,118.36881563212532,0,"{'class': 0, 'x_min': 213, 'y_min': 276, 'x_max': 223, 'y_max': 285}"
valid,s0285_png_jpg.rf.f86edc13080bdc518023dae367399a42.jpg,0,17.10455145478747,0,"{'class': 0, 'x_min': 325, 'y_min': 388, 'x_max': 340, 'y_max': 401}"
valid,s0297_png_jpg.rf.3a1805bcfb472b73daec5abca31ec3de.jpg,0,142.79184424204857,0,"{'class': 0, 'x_min': 34, 'y_min': 259, 'x_max': 43, 'y_max': 266}"
valid,s0297_png_jpg.rf.c8a98057a4389487c9477092d285b3bc.jpg,0,136.17691887452722,0,"{'class': 0, 'x_min': 35, 'y_min': 257, 'x_max': 43, 'y_max': 267}"
valid,s0305_png_jpg.rf.bfcc4168555249afe1acf97ab787d578.jpg,0,136.36012524287318,0,"{'class': 0, 'x_min': 220, 'y_min': 130, 'x_max': 230, 'y_max': 138}"
valid,s0310_png_jpg.rf.b5eb92aa9630f9fdac6b8f38a9e90030.jpg,0,75.91480245450268,0,"{'class': 0, 'x_min': 58, 'y_min': 308, 'x_max': 71, 'y_max': 337}"
valid,s0316_png_jpg.rf.841ed2f0e21a904a1fc8f94eadd7acff.jpg,0,,0,"{'class': 0, 'x_min': 227, 'y_min': 208, 'x_max': 233, 'y_max': 215}"
valid,s0316_png_jpg.rf.a3ac768a3454b006828f67d906f7a903.jpg,0,155.845,0,"{'class': 0, 'x_min': 221, 'y_min': 207, 'x_max': 234, 'y_max': 217}"
valid,s0362_png_jpg.rf.d7337c8baceecf2ad7277259bc61c16a.jpg,0,89.88587323452722,0,"{'class': 0, 'x_min': 99, 'y_min': 382, 'x_max': 126, 'y_max': 397}"
valid,s0394_png_jpg.rf.9ccb456d505c68fd24e3b53ca44a28f8.jpg,0,33.80120471565007,0,"{'class': 0, 'x_min': 238, 'y_min': 161, 'x_max': 259, 'y_max': 176}"
valid,s0425_png_jpg.rf.01fa127683b0d0411061bde2998b9e95.jpg,0,155.845,0,"{'class': 0, 'x_min': 385, 'y_min': 372, 'x_max': 398, 'y_max': 386}"
valid,s0429_png_jpg.rf.305f531e8eba80317fe9486d09fc470b.jpg,0,66.32744762938248,0,"{'class': 0, 'x_min': 121, 'y_min': 211, 'x_max': 144, 'y_max': 229}"
valid,s0430_png_jpg.rf.08d3d04b6b36bce6d4e2f9e759dcb216.jpg,0,29.016208251094866,0,"{'class': 0, 'x_min': 151, 'y_min': 178, 'x_max': 188, 'y_max': 207}"
valid,s0430_png_jpg.rf.08d3d04b6b36bce6d4e2f9e759dcb216.jpg,1,155.845,0,"{'class': 0, 'x_min': 147, 'y_min': 173, 'x_max': 155, 'y_max': 181}"
valid,s0431_png_jpg.rf.a6dc95ecc3247249e545321e4b75b6f9.jpg,0,14.48652808738072,0,"{'class': 0, 'x_min': 149, 'y_min': 117, 'x_max': 178, 'y_max': 153}"
valid,s0443_png_jpg.rf.9b4a70409eba42e973a4eb552c086ea7.jpg,0,65.72880533371219,0,"{'class': 0, 'x_min': 128, 'y_min': 331, 'x_max': 146, 'y_max': 339}"
valid,s0448_png_jpg.rf.642150bf1647b1d33977cf71fafec4b7.jpg,0,155.845,0,"{'class': 0, 'x_min': 222, 'y_min': 354, 'x_max': 235, 'y_max': 367}"
valid,s0466_png_jpg.rf.89ea8712c03d1fcb052db5402a125180.jpg,0,152.06515854352276,0,"{'class': 0, 'x_min': 305, 'y_min': 63, 'x_max': 313, 'y_max': 71}"
valid,s0481_png_jpg.rf.8c6ca96bcc2f8907270e1d21b9556da0.jpg,0,155.845,0,"{'class': 0, 'x_min': 241, 'y_min': 305, 'x_max': 257, 'y_max': 317}"
valid,s0490_png_jpg.rf.12d1d124ca736b12fae37805a9608169.jpg,0,147.43756382782342,0,"{'class': 0, 'x_min': 354, 'y_min': 122, 'x_max': 362, 'y_max': 132}"
valid,s0527_png_jpg.rf.a84352bfbe710ee895d1576fe4722c6d.jpg,0,30.565866893940182,0,"{'class': 0, 'x_min': 236, 'y_min': 280, 'x_max': 258, 'y_max': 298}"
valid,s0528_png_jpg.rf.4b9b5d587b4f866789dac4ff4e08082c.jpg,0,155.845,0,"{'class': 0, 'x_min': 184, 'y_min': 271, 'x_max': 200, 'y_max': 279}"
valid,s0557_png_jpg.rf.474b4b6d006126f94c6d431a347e293e.jpg,0,29.526126142498214,0,"{'class': 0, 'x_min': 258, 'y_min': 166, 'x_max': 276, 'y_max': 182}"
valid,s0558_png_jpg.rf.c91e944cb306138200d1a600ff0caa5c.jpg,0,102.55264303822852,0,"{'class': 0, 'x_min': 304, 'y_min': 180, 'x_max': 326, 'y_max': 193}"
valid,s0569_png_jpg.rf.29c1197835ade4eb3e6fbd9d81c59879.jpg,0,70.62171206604668,0,"{'class': 0, 'x_min': 264, 'y_min': 226, 'x_max': 274, 'y_max': 238}"
valid,s0581_png_jpg.rf.8a20b100739f0324cbea58d093d298e3.jpg,0,155.845,0,"{'class': 0, 'x_min': 240, 'y_min': 217, 'x_max': 248, 'y_max': 230}"
valid,s0584_png_jpg.rf.722fdd72ef5cf1a0ef5f84916d21c0ff.jpg,0,143.48787085871265,0,"{'class': 0, 'x_min': 188, 'y_min': 267, 'x_max': 197, 'y_max': 275}"
valid,s0590_png_jpg.rf.d49b93a7a3e4506cabd46d6bdf66b5d0.jpg,0,63.823642974034755,0,"{'class': 0, 'x_min': 324, 'y_min': 196, 'x_max': 340, 'y_max': 212}"
valid,s0602_png_jpg.rf.8a8ad4918d9e243875a5c8778bef9820.jpg,0,122.15045927089326,0,"{'class': 0, 'x_min': 276, 'y_min': 306, 'x_max': 289, 'y_max': 318}"
valid,s0604_png_jpg.rf.c2016f6d4be3889abc9d23964db284ce.jpg,0,155.845,0,"{'class': 0, 'x_min': 53, 'y_min': 104, 'x_max': 66, 'y_max': 124}"
valid,s0605_png_jpg.rf.0bc84a22cf760be494bcbd52bbb1d746.jpg,0,155.845,0,"{'class': 0, 'x_min': 145, 'y_min': 160, 'x_max': 155, 'y_max': 167}"
valid,s0611_png_jpg.rf.b86086f2a28a63b20a331898c88ab1f8.jpg,0,66.90462409730637,0,"{'class': 0, 'x_min': 166, 'y_min': 151, 'x_max': 181, 'y_max': 163}"
valid,s0645_png_jpg.rf.627c6f75dba0b695b216ca5e17d1bffe.jpg,0,155.845,0,"{'class': 0, 'x_min': 263, 'y_min': 167, 'x_max': 276, 'y_max': 176}"
valid,s0649_png_jpg.rf.0d390f84364f3b974487265101c89916.jpg,0,81.36147596628703,0,"{'class': 0, 'x_min': 341, 'y_min': 57, 'x_max': 354, 'y_max': 71}"
valid,s0663_png_jpg.rf.dac26a0a4499570dd8daf88809e3e3d6.jpg,0,155.845,0,"{'class': 0, 'x_min': 226, 'y_min': 281, 'x_max': 239, 'y_max': 294}"
valid,s0677_png_jpg.rf.daedde867a94cfac33510383142256aa.jpg,0,155.845,0,"{'class': 0, 'x_min': 194, 'y_min': 286, 'x_max': 212, 'y_max': 301}"
valid,s0701_png_jpg.rf.4dba5c61a2413f0f858629043af58d1f.jpg,0,72.40465056930836,0,"{'class': 0, 'x_min': 221, 'y_min': 175, 'x_max': 238, 'y_max': 192}"
valid,s0744_png_jpg.rf.41eb75320a8110c10e75898ac1d3a56c.jpg,0,155.845,0,"{'class': 0, 'x_min': 112, 'y_min': 255, 'x_max': 120, 'y_max': 274}"
valid,s0758_png_jpg.rf.7cae2db73ebd13de0c3c81ba35cbbcde.jpg,0,155.845,0,"{'class': 0, 'x_min': 138, 'y_min': 161, 'x_max': 146, 'y_max': 171}"
valid,s0774_png_jpg.rf.94cd0a964536454a3e23929389288a24.jpg,0,68.15443571814839,0,"{'class': 0, 'x_min': 212, 'y_min': 188, 'x_max': 227, 'y_max': 201}"
valid,s0775_png_jpg.rf.1bd1ab62f36ad45ca30087e751cbb177.jpg,0,77.59212989665522,0,"{'class': 0, 'x_min': 277, 'y_min': 118, 'x_max': 302, 'y_max': 141}"
valid,s0786_png_jpg.rf.9b2a08d7b8070459923f030a4afca4ee.jpg,0,29.968204231430462,0,"{'class': 0, 'x_min': 316, 'y_min': 152, 'x_max': 328, 'y_max': 170}"
valid,s0789_png_jpg.rf.3d798aabfe0d9d81999009dbec6284f0.jpg,0,52.19738061351947,0,"{'class': 0, 'x_min': 191, 'y_min': 67, 'x_max': 208, 'y_max': 104}"
valid,s0792_png_jpg.rf.592a6ac30a3bf0caf327415bfed05b37.jpg,0,86.64090713463551,0,"{'class': 0, 'x_min': 128, 'y_min': 135, 'x_max': 136, 'y_max': 165}"
valid,s0795_png_jpg.rf.36871072061069ed53307d0257b523fa.jpg,0,141.90675072120655,0,"{'class': 0, 'x_min': 216, 'y_min': 220, 'x_max': 224, 'y_max': 230}"
valid,s0811_png_jpg.rf.0a8371088097d63ee5cea0441f059a6d.jpg,0,152.21066980587395,0,"{'class': 0, 'x_min': 203, 'y_min': 323, 'x_max': 213, 'y_max': 330}"
valid,s0836_png_jpg.rf.3d1af71c8f220bd2ce0ffbdb3509434d.jpg,0,155.845,0,"{'class': 0, 'x_min': 260, 'y_min': 83, 'x_max': 281, 'y_max': 93}"
valid,s0838_png_jpg.rf.bbb90af1cfb6a583d8118d27d850c1b3.jpg,0,155.845,0,"{'class': 0, 'x_min': 287, 'y_min': 328, 'x_max': 300, 'y_max': 337}"
valid,s0862_png_jpg.rf.b1ce159082071192693e7a81a2c6b62d.jpg,0,,0,"{'class': 0, 'x_min': 233, 'y_min': 182, 'x_max': 237, 'y_max': 191}"
valid,s0867_png_jpg.rf.ea80fa4a026fc5f7d317b48e13dc11f2.jpg,0,54.90931955724747,0,"{'class': 0, 'x_min': 176, 'y_min': 264, 'x_max': 197, 'y_max': 275}"
valid,s0883_png_jpg.rf.cd54a6cf8d6cf97e7556234fcb615aad.jpg,0,155.845,0,"{'class': 0, 'x_min': 78, 'y_min': 355, 'x_max': 88, 'y_max': 363}"
valid,s0908_png_jpg.rf.038ad1bcf597f28becf092844ab0a810.jpg,0,155.845,0,"{'class': 0, 'x_min': 24, 'y_min': 341, 'x_max': 34, 'y_max': 351}"
valid,s0925_png_jpg.rf.51db81c7bccee22127eb9e69094f6707.jpg,0,155.845,0,"{'class': 0, 'x_min': 35, 'y_min': 359, 'x_max': 66, 'y_max': 372}"
valid,s0931_png_jpg.rf.9b3990733d01fb0539d65524f83c8c9f.jpg,0,,0,"{'class': 0, 'x_min': 268, 'y_min': 171, 'x_max': 282, 'y_max': 182}"
valid,s0939_png_jpg.rf.e9f3ea886493be71ce8118576c0651b1.jpg,0,85.87480215969842,0,"{'class': 0, 'x_min': 213, 'y_min': 13, 'x_max': 227, 'y_max': 23}"
valid,s0945_png_jpg.rf.43f05f4795234ac0113c3bd013eb4a94.jpg,0,117.05015010914119,0,"{'class': 0, 'x_min': 119, 'y_min': 216, 'x_max': 129, 'y_max': 223}"
valid,s0945_png_jpg.rf.96466377999d1f8a46273b7c2ce5f642.jpg,0,117.05015010914096,0,"{'class': 0, 'x_min': 119, 'y_min': 216, 'x_max': 129, 'y_max': 223}"
valid,s0946_png_jpg.rf.632c408f02c646e65cd6926b005110a9.jpg,0,58.715735998967574,0,"{'class': 0, 'x_min': 323, 'y_min': 219, 'x_max': 347, 'y_max': 238}"
valid,s0950_png_jpg.rf.ed49ce92e2cd81305340dccee082b22f.jpg,0,86.9343561800458,0,"{'class': 0, 'x_min': 343, 'y_min': 182, 'x_max': 353, 'y_max': 213}"
valid,s0950_png_jpg.rf.ed49ce92e2cd81305340dccee082b22f.jpg,1,,0,"{'class': 0, 'x_min': 92, 'y_min': 396, 'x_max': 104, 'y_max': 404}"
valid,s0951_png_jpg.rf.81105c0a2a629074f7d032a51d38b607.jpg,0,99.32660860397581,0,"{'class': 0, 'x_min': 202, 'y_min': 238, 'x_max': 213, 'y_max': 246}"
valid,s0957_png_jpg.rf.d60ba3d6993074039de87162a4540bf5.jpg,0,155.845,0,"{'class': 0, 'x_min': 372, 'y_min': 192, 'x_max': 390, 'y_max': 213}"
valid,s0969_png_jpg.rf.650e086a55a8c2305fba129d44de713c.jpg,0,43.54994331486276,0,"{'class': 0, 'x_min': 58, 'y_min': 105, 'x_max': 81, 'y_max': 118}"
valid,s0972_png_jpg.rf.cec7e12594ed993cef4c093867b1fe69.jpg,0,155.845,0,"{'class': 0, 'x_min': 266, 'y_min': 266, 'x_max': 277, 'y_max': 274}"
valid,s0977_png_jpg.rf.744d25d6a6eab35ae2b40da742e5373d.jpg,0,108.38461611457646,0,"{'class': 0, 'x_min': 129, 'y_min': 67, 'x_max': 144, 'y_max': 77}"
valid,s0981_png_jpg.rf.5baeac9354c1787d9288c710454ca5f1.jpg,0,155.845,0,"{'class': 0, 'x_min': 256, 'y_min': 240, 'x_max': 270, 'y_max': 249}"
valid,s0989_png_jpg.rf.a7e4cb0cc66b877cc25020d63cc890a4.jpg,0,45.447893747528695,0,"{'class': 0, 'x_min': 215, 'y_min': 358, 'x_max': 257, 'y_max': 390}"
valid,s0996_png_jpg.rf.fd1772279ac26f00e1f2d1eb6523e390.jpg,0,43.99996142916618,0,"{'class': 0, 'x_min': 131, 'y_min': 128, 'x_max': 156, 'y_max': 160}"
valid,s0998_png_jpg.rf.896d0a5377503f470b2d25a8ce7f9d7b.jpg,0,97.20499755070429,0,"{'class': 0, 'x_min': 328, 'y_min': 228, 'x_max': 338, 'y_max': 239}"
valid,s1014_png_jpg.rf.f28bba4457f186076efe9c58cc0ba6e9.jpg,0,155.845,0,"{'class': 0, 'x_min': 329, 'y_min': 122, 'x_max': 337, 'y_max': 132}"
valid,s1023_png_jpg.rf.4a99fe93846caa6a4c93880065a11805.jpg,0,136.06877908649446,0,"{'class': 0, 'x_min': 296, 'y_min': 175, 'x_max': 313, 'y_max': 190}"
valid,SA_053_jpg.rf.ff300b002828270cdc7f842ee29f63cc.jpg,0,26.505478775422915,0,"{'class': 0, 'x_min': 193, 'y_min': 201, 'x_max': 231, 'y_max': 218}"
valid,SA_125_jpg.rf.e95d4ea61f4aa8c3904bd18b65bd07ba.jpg,0,68.26263949021515,0,"{'class': 0, 'x_min': 171, 'y_min': 192, 'x_max': 243, 'y_max': 213}"
valid,SA_171_jpg.rf.a8966304168d44351dc4c497c98a7570.jpg,0,17.204043515393295,0,"{'class': 0, 'x_min': 130, 'y_min': 173, 'x_max': 285, 'y_max': 222}"
valid,SA_200_jpg.rf.f9ad98f9c72be8ebaaada70eba27eac0.jpg,0,38.19268476355748,0,"{'class': 0, 'x_min': 167, 'y_min': 181, 'x_max': 251, 'y_max': 211}"
valid,SA_234_jpg.rf.30af3690a74aaf4b154b43e0065f5349.jpg,0,-8.184659103477571,0,"{'class': 0, 'x_min': 185, 'y_min': 179, 'x_max': 234, 'y_max': 211}"
valid,SA_298_jpg.rf.11e3df0a4935b4406689fa71263223e8.jpg,0,10.871186568496995,0,"{'class': 0, 'x_min': 144, 'y_min': 210, 'x_max': 283, 'y_max': 246}"
valid,SA_415_jpg.rf.6daa0477df48d2a588b417263780d3b4.jpg,0,155.845,0,"{'class': 0, 'x_min': 205, 'y_min': 187, 'x_max': 215, 'y_max': 196}"
valid,SA_670_jpg.rf.45381e00c79da43c9ef6c86ae0b26e95.jpg,0,153.059826960627,0,"{'class': 0, 'x_min': 201, 'y_min': 196, 'x_max': 215, 'y_max': 204}"
valid,SA_698_jpg.rf.7a0aea8934341b56ff6990d2de244b13.jpg,0,155.845,0,"{'class': 0, 'x_min': 189, 'y_min': 210, 'x_max': 200, 'y_max': 221}"
valid,SA_698_jpg.rf.7a0aea8934341b56ff6990d2de244b13.jpg,1,128.05559183203175,0,"{'class': 0, 'x_min': 358, 'y_min': 0, 'x_max': 415, 'y_max': 11}"
valid,ship_000003_png_jpg.rf.22e64ce861411f8a4f01c845f3275191.jpg,0,86.38239903331007,0,"{'class': 0, 'x_min': 53, 'y_min': 183, 'x_max': 573, 'y_max': 466}"
valid,ship_000006_png_jpg.rf.23f75a9d3d26606fd0e3806c6cea813d.jpg,0,-0.359297905567729,0,"{'class': 0, 'x_min': 7, 'y_min': 13, 'x_max': 73, 'y_max': 66}"
valid,ship_000008_png_jpg.rf.f9e512bc8bf8f07edc43d6ceb52ff1f8.jpg,0,45.48316246578244,0,"{'class': 0, 'x_min': 22, 'y_min': 3, 'x_max': 60, 'y_max': 79}"
valid,ship_000009_png_jpg.rf.005398a3994f5afdcd2dcfbbde622166.jpg,0,65.99618670835,0,"{'class': 0, 'x_min': 105, 'y_min': 160, 'x_max': 542, 'y_max': 495}"
valid,ship_000020_png_jpg.rf.e7ccca220fae75ad367cfa7969340675.jpg,0,69.06245129664669,0,"{'class': 0, 'x_min': 22, 'y_min': 194, 'x_max': 626, 'y_max': 451}"
valid,ship_000035_png_jpg.rf.bfe56b4d66d18d8566a2259c5d45bd83.jpg,0,134.0433190813025,0,"{'class': 0, 'x_min': 29, 'y_min': 12, 'x_max': 54, 'y_max': 75}"
valid,ship_000057_png_jpg.rf.c6d22afae93e06eb89025276535cad06.jpg,0,72.32736289829583,0,"{'class': 0, 'x_min': 136, 'y_min': 123, 'x_max': 512, 'y_max': 522}"
valid,ship_000063_png_jpg.rf.1ee2649292ff3b7852c0889706f6d00e.jpg,0,19.099557540778477,0,"{'class': 0, 'x_min': 15, 'y_min': 8, 'x_max': 64, 'y_max': 71}"
valid,ship_000063_png_jpg.rf.326d15545c637d843be9a6a1a0d04941.jpg,0,70.65580073568682,0,"{'class': 0, 'x_min': 114, 'y_min': 66, 'x_max': 512, 'y_max': 570}"
valid,ship_000073_png_jpg.rf.7d5376cff343484c00235bb17cd7d3ca.jpg,0,34.14809246214165,0,"{'class': 0, 'x_min': 11, 'y_min': 12, 'x_max': 74, 'y_max': 69}"
valid,ship_000073_png_jpg.rf.c08d6ad67062d9a31de7cfa4e81edb08.jpg,0,83.10878364601624,0,"{'class': 0, 'x_min': 87, 'y_min': 93, 'x_max': 591, 'y_max': 546}"
valid,ship_000119_png_jpg.rf.b8a7ee347405f8f93a35d38ca5e6e58c.jpg,0,68.9311711651803,0,"{'class': 0, 'x_min': 206, 'y_min': 77, 'x_max': 439, 'y_max': 572}"
valid,ship_000154_png_jpg.rf.5ed67eebbfa8ced4fad941ceaf9f5f95.jpg,0,63.029203105145115,0,"{'class': 0, 'x_min': 189, 'y_min': 52, 'x_max': 441, 'y_max': 622}"
valid,ship_000155_png_jpg.rf.c2287f05a53525783440f85ba68726a6.jpg,0,66.70721186931107,0,"{'class': 0, 'x_min': 172, 'y_min': 96, 'x_max': 477, 'y_max': 545}"
valid,ship_000158_png_jpg.rf.23502e8a992ed801f883a788f1629edc.jpg,0,79.12861634472458,0,"{'class': 0, 'x_min': 195, 'y_min': 81, 'x_max': 458, 'y_max': 564}"
valid,ship_000163_png_jpg.rf.647b4265eeb0c1fa66564d8397299943.jpg,0,40.12923993387969,0,"{'class': 0, 'x_min': 8, 'y_min': 27, 'x_max': 73, 'y_max': 55}"
valid,ship_000177_png_jpg.rf.4610b9e736836cd89df762535bdf0245.jpg,0,155.845,0,"{'class': 0, 'x_min': 32, 'y_min': 10, 'x_max': 49, 'y_max': 70}"
